2026-08-04 23:14:32 - DEBUG - _process_attr: Adding <MDAnalysis.core.topologyattrs.Atomnames object at 0x7abccf4fb370> to topology - 2204356 - universe.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 34: -122.97366520487599 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 35: -121.05575113960138 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 36: -106.77313219240172 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 37: -111.23529202008912 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 38: -87.18104357929397 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 39: -49.13687387842555 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 40: -136.44827565501294 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 41: -95.49539542783265 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 42: -37.54077128693527 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 43: -14.027379301071194 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 44: -57.68708827715553 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 45: -38.16515668049234 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 46: -63.778459130819726 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 47: -62.376949340655734 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 48: -79.43203249152009 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 49: -46.01030610679637 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 50: -42.2833013299105 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 51: -45.763991919016526 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 52: -42.1479381747438 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 53: 9.402811022495484 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 54: -13.673837627978097 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 55: 27.67463580077621 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 56: 32.93651139334872 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 57: 22.331116745741873 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 58: 31.58943517606293 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 59: 19.99864081356441 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 60: -30.903011699529674 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 61: 33.79249652197685 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 62: 47.02271452587421 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 63: 33.239812957669805 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 64: 18.875316643439195 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 65: 39.32888453082418 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 66: -50.28740491418094 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 67: -53.66280141623755 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 68: -56.840087444772536 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 69: -63.7369256109644 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 70: -38.08885762085919 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 71: -72.12849460552543 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 72: -12.12783367254895 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 73: -44.721682597804715 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 74: -55.2457203028312 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 75: -71.03279327023309 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 76: -52.111035858813445 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 77: -66.0812034496997 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 78: -22.469985748648227 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 79: -27.47459270533861 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 80: -51.712915860005765 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 81: -44.22037607728399 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 82: -117.45311001529193 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 83: -51.34539485945565 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 84: -3.1015885468783466 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 85: -46.87258534729878 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 86: -10.101885364562204 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 87: 20.010929678259096 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 88: -20.28754565448667 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 89: -58.72898713086213 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 90: -32.14484225090594 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 91: -76.76218020740764 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 92: -61.30766073726185 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 93: -18.102794255434755 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 94: -47.60705477699107 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 95: -52.24714621457341 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 96: -41.401231265987896 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 97: -34.82487957883343 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 98: -90.92924836789139 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 99: -19.416189221071804 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 100: 26.174700762071836 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 101: -57.096917202044985 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 102: -45.205035847454866 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 103: -45.560798964980066 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 104: -51.57341356905453 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 105: -146.15700310630822 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 106: -97.81539471227757 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 107: -47.829973252140725 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 108: -67.00164641744009 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 109: -70.00753119519854 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 110: -92.01297317320653 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 111: -88.82785731557422 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 112: -7.479774337560895 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 113: -8.328247504919077 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
2026-08-04 23:14:32 - DEBUG - Peptide: Processing molecule 1 in frame 114: -55.953697087399306 - 2204356 - MeasureCOMremote_dipeptidecoassembly_proc16_bond_angle.py
